Station, Shaft Number, Date-Time, WorkOrder, Part, Freq. 01 - Reading,Motor-Sanding, Freq. 02 - Reading,Motor-Polishing,Freq-Target,Formular -G,Formular -PO
Auto sanding - 1,5,1/28/2022 11:48,822198,SP400-IR-4,246.8,1450,246.8,1450,245,1,1
Auto sanding - 1,1,1/29/2022 21:00,826621,SP400-IR-4,250.2,1450,250.2,1450,245,1,1
Auto sanding - 1,2,1/29/2022 21:00,826621,SP400-IR-4,247.9,1450,247.9,1450,245,1,1
Auto sanding - 1,3,1/29/2022 21:00,826621,SP400-IR-4,246.7,1450,246.7,1450,245,1,1
Auto sanding - 1,4,1/29/2022 21:00,826621,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,5,1/29/2022 21:00,826621,SP400-IR-4,246.9,1450,246.9,1450,245,1,1
Auto sanding - 1,2,2/7/2022 16:42,826623,SP400-IR-4,246.8,1450,246.8,1450,245,1,1
Auto sanding - 1,3,2/7/2022 16:43,826623,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,4,2/7/2022 16:43,826623,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,5,2/7/2022 16:44,826623,SP400-IR-4,249.8,1450,249.8,1450,245,1,1
Auto sanding - 1,1,2/7/2022 17:06,826619,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,2,2/7/2022 17:06,826619,SP400-IR-4,246.7,1450,246.7,1450,245,1,1
Auto sanding - 1,3,2/7/2022 17:07,826619,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,1,2/17/2022 20:26,818497,SP400-IR-4,249.7,1450,249.7,1450,245,1,1
Auto sanding - 1,2,2/17/2022 20:26,818497,SP400-IR-4,248.9,1450,248.9,1450,245,1,1
Auto sanding - 1,3,2/17/2022 20:26,818497,SP400-IR-4,250.2,1450,250.2,1450,245,1,1
Auto sanding - 1,4,2/17/2022 20:26,818497,SP400-IR-4,249,1450,249,1450,245,1,1
Auto sanding - 1,5,2/17/2022 20:26,818497,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,1,3/1/2022 18:29,843088,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,2,3/1/2022 18:30,843088,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,3,3/1/2022 18:30,843088,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,4,3/1/2022 18:30,843088,SP400-IR-4,246.6,1450,246.6,1450,245,1,1
Auto sanding - 1,5,3/1/2022 18:31,843088,SP400-IR-4,248.5,1450,248.5,1450,245,1,1
Auto sanding - 1,1,3/1/2022 19:11,843089,SP400-IR-4,246.7,1450,246.7,1450,245,1,1
Auto sanding - 1,2,3/1/2022 19:11,843089,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,3,3/1/2022 19:12,843089,SP400-IR-4,249,1450,249,1450,245,1,1
Auto sanding - 1,4,3/1/2022 19:12,843089,SP400-IR-4,247.3,1450,247.3,1450,245,1,1
Auto sanding - 1,5,3/1/2022 19:13,843089,SP400-IR-4,246.2,1450,246.2,1450,245,1,1
Auto sanding - 1,1,3/2/2022 5:00,843073,SP400-IR-4,248.2,1450,248.2,1450,245,1,1
Auto sanding - 1,1,3/2/2022 10:11,843094,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,2,3/2/2022 10:11,843094,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,3,3/2/2022 10:12,843094,SP400-IR-4,246.5,1450,246.5,1450,245,1,1
Auto sanding - 1,4,3/2/2022 10:13,843094,SP400-IR-4,246.8,1450,246.8,1450,245,1,1
Auto sanding - 1,5,3/2/2022 10:14,843094,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,1,3/2/2022 12:15,843093,SP400-IR-4,250.1,1450,250.1,1450,245,1,1
Auto sanding - 1,2,3/2/2022 12:15,843093,SP400-IR-4,250.2,1450,250.2,1450,245,1,1
Auto sanding - 1,3,3/2/2022 12:16,843093,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,4,3/2/2022 12:16,843093,SP400-IR-4,249.8,1450,249.8,1450,245,1,1
Auto sanding - 1,5,3/2/2022 12:17,843093,SP400-IR-4,246.2,1450,246.2,1450,245,1,1
Auto sanding - 1,1,3/2/2022 12:38,843077,SP400-IR-4,246.4,1450,246.4,1450,245,1,1
Auto sanding - 1,2,3/2/2022 12:38,843077,SP400-IR-4,245.9,1450,245.9,1450,245,1,1
Auto sanding - 1,1,3/2/2022 12:38,0843093..,SP400-IR-4,250,1450,250,1450,245,1,1
Auto sanding - 1,3,3/2/2022 12:38,843077,SP400-IR-4,246.2,1450,246.2,1450,245,1,1
Auto sanding - 1,4,3/2/2022 12:38,843077,SP400-IR-4,246,1450,246,1450,245,1,1
Auto sanding - 1,2,3/2/2022 12:38,0843093..,SP400-IR-4,246.4,1450,246.4,1450,245,1,1
Auto sanding - 1,5,3/2/2022 12:38,843077,SP400-IR-4,246,1450,246,1450,245,1,1
Auto sanding - 1,3,3/2/2022 12:39,0843093..,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,4,3/2/2022 12:39,0843093..,SP400-IR-4,247.9,1450,247.9,1450,245,1,1
Auto sanding - 1,5,3/2/2022 12:39,0843093..,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,1,3/2/2022 16:44,843081,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,2,3/2/2022 16:45,843081,SP400-IR-4,245.6,1450,245.6,1450,245,1,1
Auto sanding - 1,3,3/2/2022 16:45,843081,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,4,3/2/2022 16:45,843081,SP400-IR-4,246.8,1450,246.8,1450,245,1,1
Auto sanding - 1,5,3/2/2022 16:46,843081,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,1,3/2/2022 17:06,843092,SP400-IR-4,247.9,1450,247.9,1450,245,1,1
Auto sanding - 1,2,3/2/2022 17:06,843092,SP400-IR-4,246.2,1450,246.2,1450,245,1,1
Auto sanding - 1,1,3/2/2022 19:04,843095,SP400-IR-4,247.1,1450,247.1,1450,245,1,1
Auto sanding - 1,2,3/2/2022 19:05,843095,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,3,3/2/2022 19:07,843095,SP400-IR-4,247.3,1450,247.3,1450,245,1,1
Auto sanding - 1,4,3/2/2022 19:08,843095,SP400-IR-4,247,1450,247,1450,245,1,1
Auto sanding - 1,5,3/2/2022 19:08,843095,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,1,3/2/2022 19:20,843101,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,2,3/2/2022 19:32,843101,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,3,3/2/2022 19:33,843101,SP400-IR-4,246.7,1450,246.7,1450,245,1,1
Auto sanding - 1,4,3/2/2022 19:33,843101,SP400-IR-4,247.4,1450,247.4,1450,245,1,1
Auto sanding - 1,5,3/2/2022 19:34,843101,SP400-IR-4,249.4,1450,249.4,1450,245,1,1
Auto sanding - 1,1,3/2/2022 21:05,843097,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,2,3/2/2022 21:09,843097,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,3,3/2/2022 21:09,843097,SP400-IR-4,248.9,1450,248.9,1450,245,1,1
Auto sanding - 1,4,3/2/2022 21:09,843097,SP400-IR-4,247.6,1450,247.6,1450,245,1,1
Auto sanding - 1,5,3/2/2022 21:10,843097,SP400-IR-4,249.8,1450,249.8,1450,245,1,1
Auto sanding - 1,1,3/2/2022 21:49,843096,SP400-IR-4,250.1,1450,250.1,1450,245,1,1
Auto sanding - 1,2,3/2/2022 21:50,843096,SP400-IR-4,247.2,1450,247.2,1450,245,1,1
Auto sanding - 1,3,3/2/2022 21:51,843096,SP400-IR-4,246.9,1450,246.9,1450,245,1,1
Auto sanding - 1,4,3/2/2022 21:52,843096,SP400-IR-4,247.6,1450,247.6,1450,245,1,1
Auto sanding - 1,5,3/2/2022 21:53,843096,SP400-IR-4,246.7,1450,246.7,1450,245,1,1
Auto sanding - 1,1,3/3/2022 0:02,843079,SP400-IR-4,248.6,1450,248.6,1450,245,1,1
Auto sanding - 1,2,3/3/2022 0:03,843079,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,3,3/3/2022 0:04,843079,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,4,3/3/2022 0:04,843079,SP400-IR-4,247.1,1450,247.1,1450,245,1,1
Auto sanding - 1,5,3/3/2022 0:04,843079,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,1,3/3/2022 2:42,843085,SP400-IR-4,249.9,1450,249.9,1450,245,1,1
Auto sanding - 1,2,3/3/2022 2:43,843085,SP400-IR-4,247,1450,247,1450,245,1,1
Auto sanding - 1,3,3/3/2022 2:43,843085,SP400-IR-4,248.9,1450,248.9,1450,245,1,1
Auto sanding - 1,4,3/3/2022 2:45,843085,SP400-IR-4,247.1,1450,247.1,1450,245,1,1
Auto sanding - 1,5,3/3/2022 2:46,843085,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,1,3/3/2022 3:13,843083,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,4,3/3/2022 4:38,843087,SP400-IR-4,250.2,1450,250.2,1450,245,1,1
Auto sanding - 1,5,3/3/2022 4:38,843087,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,1,3/2/2022 19:24,843090,SP400-IR-4,250.1,1450,250.1,1450,245,1,1
Auto sanding - 1,2,3/2/2022 19:24,843090,SP400-IR-4,249,1450,249,1450,245,1,1
Auto sanding - 1,3,3/2/2022 19:24,843090,SP400-IR-4,249.4,1450,249.4,1450,245,1,1
Auto sanding - 1,4,3/2/2022 19:25,843090,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,5,3/2/2022 19:25,843090,SP400-IR-4,247.9,1450,247.9,1450,245,1,1
Auto sanding - 1,1,3/2/2022 19:25,843090,SP400-IR-4,248.5,1450,248.5,1450,245,1,1
Auto sanding - 1,1,3/3/2022 8:22,843099,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,2,3/3/2022 8:23,843099,SP400-IR-4,248.5,1450,248.5,1450,245,1,1
Auto sanding - 1,3,3/3/2022 8:24,843099,SP400-IR-4,249.2,1450,249.2,1450,245,1,1
Auto sanding - 1,4,3/3/2022 8:24,843099,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,5,3/3/2022 8:26,843099,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,1,3/2/2022 21:44,843098,SP400-IR-4,247.4,1450,247.4,1450,245,1,1
Auto sanding - 1,2,3/2/2022 21:44,843098,SP400-IR-4,247.3,1450,247.3,1450,245,1,1
Auto sanding - 1,3,3/2/2022 21:45,843098,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,4,3/2/2022 21:45,843098,SP400-IR-4,248,1450,248,1450,245,1,1
Auto sanding - 1,5,3/2/2022 21:45,843098,SP400-IR-4,247.2,1450,247.2,1450,245,1,1
Auto sanding - 1,1,3/3/2022 18:19,843100,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,2,3/3/2022 18:20,843100,SP400-IR-4,247.1,1450,247.1,1450,245,1,1
Auto sanding - 1,1,3/3/2022 18:39,845357,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,2,3/3/2022 18:39,845357,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,3,3/3/2022 18:39,845357,SP400-IR-4,248,1450,248,1450,245,1,1
Auto sanding - 1,4,3/3/2022 18:39,845357,SP400-IR-4,247.9,1450,247.9,1450,245,1,1
Auto sanding - 1,5,3/3/2022 18:39,845357,SP400-IR-4,246.6,1450,246.6,1450,245,1,1
Auto sanding - 1,1,3/3/2022 16:28,845583,SP400-IR-4,250,1450,250,1450,245,1,1
Auto sanding - 1,2,3/3/2022 16:28,845583,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,3,3/3/2022 16:29,845583,SP400-IR-4,249.4,1450,249.4,1450,245,1,1
Auto sanding - 1,4,3/3/2022 16:29,845583,SP400-IR-4,250.1,1450,250.1,1450,245,1,1
Auto sanding - 1,5,3/3/2022 16:30,845583,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,1,3/3/2022 20:49,845582,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,2,3/3/2022 20:50,845582,SP400-IR-4,249.4,1450,249.4,1450,245,1,1
Auto sanding - 1,3,3/3/2022 20:50,845582,SP400-IR-4,247.6,1450,247.6,1450,245,1,1
Auto sanding - 1,4,3/3/2022 20:58,845582,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,5,3/3/2022 20:58,845582,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,1,3/3/2022 20:58,845582,SP400-IR-4,0,1450,0,1450,245,1,1
Auto sanding - 1,2,3/3/2022 21:10,845582,SP400-IR-4,248.9,1450,248.9,1450,245,1,1
Auto sanding - 1,3,3/3/2022 21:10,845582,SP400-IR-4,250.3,1450,250.3,1450,245,1,1
Auto sanding - 1,4,3/3/2022 21:10,845582,SP400-IR-4,248.8,1450,248.8,1450,245,1,1
Auto sanding - 1,5,3/3/2022 21:11,845582,SP400-IR-4,249.6,1450,249.6,1450,245,1,1
Auto sanding - 1,1,3/4/2022 14:30,845577,SP400-IR-4,248.5,1450,248.5,1450,245,1,1
Auto sanding - 1,2,3/4/2022 14:30,845577,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,3,3/4/2022 14:31,845577,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,4,3/4/2022 14:31,845577,SP400-IR-4,247.6,1450,247.6,1450,245,1,1
Auto sanding - 1,5,3/4/2022 14:31,845577,SP400-IR-4,246.7,1450,246.7,1450,245,1,1
Auto sanding - 1,1,3/4/2022 15:47,845579,SP400-IR-4,249.9,1450,249.9,1450,245,1,1
Auto sanding - 1,2,3/4/2022 15:47,845579,SP400-IR-4,248.9,1450,248.9,1450,245,1,1
Auto sanding - 1,3,3/4/2022 15:48,845579,SP400-IR-4,250.3,1450,250.3,1450,245,1,1
Auto sanding - 1,4,3/4/2022 15:48,845579,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,5,3/4/2022 15:48,845579,SP400-IR-4,245.8,1450,245.8,1450,245,1,1
Auto sanding - 1,1,3/4/2022 16:05,845579,SP400-IR-4,247.5,1450,247.5,1450,245,1,1
Auto sanding - 1,2,3/4/2022 16:05,845579,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,3,3/4/2022 16:05,845579,SP400-IR-4,248.8,1450,248.8,1450,245,1,1
Auto sanding - 1,4,3/4/2022 16:06,845579,SP400-IR-4,247.4,1450,247.4,1450,245,1,1
Auto sanding - 1,5,3/4/2022 16:06,845579,SP400-IR-4,248.5,1450,248.5,1450,245,1,1
Auto sanding - 1,1,3/4/2022 16:39,845585,SP400-IR-4,247.1,1450,247.1,1450,245,1,1
Auto sanding - 1,2,3/4/2022 16:39,845585,SP400-IR-4,246.8,1450,246.8,1450,245,1,1
Auto sanding - 1,3,3/4/2022 16:39,845585,SP400-IR-4,248.2,1450,248.2,1450,245,1,1
Auto sanding - 1,4,3/4/2022 16:39,845585,SP400-IR-4,248.8,1450,248.8,1450,245,1,1
Auto sanding - 1,5,3/4/2022 16:40,845585,SP400-IR-4,248.6,1450,248.6,1450,245,1,1
Auto sanding - 1,1,3/4/2022 16:41,845585,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,2,3/4/2022 16:41,845585,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,3,3/4/2022 16:42,845585,SP400-IR-4,250,1450,250,1450,245,1,1
Auto sanding - 1,1,3/4/2022 20:25,845571,SP400-IR-4,250.4,1450,250.4,1450,245,1,1
Auto sanding - 1,1,3/4/2022 20:59,845580,SP400-IR-4,248.9,1450,248.9,1450,245,1,1
Auto sanding - 1,2,3/4/2022 20:59,845580,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,3,3/4/2022 21:00,845580,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,1,3/4/2022 21:04,845580,SP400-IR-4,249.7,1450,249.7,1450,245,1,1
Auto sanding - 1,2,3/4/2022 21:04,845580,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,3,3/4/2022 21:04,845580,SP400-IR-4,249.9,1450,249.9,1450,245,1,1
Auto sanding - 1,4,3/4/2022 21:05,845580,SP400-IR-4,248.6,1450,248.6,1450,245,1,1
Auto sanding - 1,5,3/4/2022 21:10,845580,SP400-IR-4,249.2,1450,249.2,1450,245,1,1
Auto sanding - 1,1,3/4/2022 21:19,845571,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,2,3/4/2022 21:21,845571,SP400-IR-4,249.2,1450,249.2,1450,245,1,1
Auto sanding - 1,3,3/4/2022 21:21,845571,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,4,3/4/2022 21:21,845571,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,5,3/4/2022 21:21,845571,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,1,3/4/2022 9:40,845574,SP400-IR-4,247.5,1450,247.5,1450,245,1,1
Auto sanding - 1,2,3/4/2022 9:41,845574,SP400-IR-4,247.2,1450,247.2,1450,245,1,1
Auto sanding - 1,3,3/4/2022 9:41,845574,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,4,3/4/2022 9:42,845574,SP400-IR-4,248.9,1450,248.9,1450,245,1,1
Auto sanding - 1,5,3/4/2022 9:44,845574,SP400-IR-4,248.2,1450,248.2,1450,245,1,1
Auto sanding - 1,1,3/4/2022 10:59,845574,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,1,3/4/2022 23:33,846613,SP400-IR-4,248,1450,248,1450,245,1,1
Auto sanding - 1,2,3/4/2022 23:33,846613,SP400-IR-4,246.7,1450,246.7,1450,245,1,1
Auto sanding - 1,3,3/4/2022 23:33,846613,SP400-IR-4,246.2,1450,246.2,1450,245,1,1
Auto sanding - 1,4,3/4/2022 23:33,846613,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,5,3/4/2022 23:34,846613,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,1,3/5/2022 3:59,845569,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,2,3/5/2022 4:00,845569,SP400-IR-4,247.1,1450,247.1,1450,245,1,1
Auto sanding - 1,3,3/5/2022 4:00,845569,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,4,3/5/2022 4:00,845569,SP400-IR-4,248,1450,248,1450,245,1,1
Auto sanding - 1,5,3/5/2022 4:01,845569,SP400-IR-4,247.2,1450,247.2,1450,245,1,1
Auto sanding - 1,1,3/5/2022 4:33,845561,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,2,3/5/2022 4:34,845561,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,3,3/5/2022 4:35,845561,SP400-IR-4,250,1450,250,1450,245,1,1
Auto sanding - 1,4,3/5/2022 4:35,845561,SP400-IR-4,247.4,1450,247.4,1450,245,1,1
Auto sanding - 1,5,3/5/2022 4:35,845561,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,1,3/4/2022 16:38,845581,SP400-IR-4,247.6,1450,247.6,1450,245,1,1
Auto sanding - 1,2,3/4/2022 16:38,845581,SP400-IR-4,246.8,1450,246.8,1450,245,1,1
Auto sanding - 1,3,3/4/2022 16:38,845581,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,4,3/4/2022 16:39,845581,SP400-IR-4,247.9,1450,247.9,1450,245,1,1
Auto sanding - 1,5,3/4/2022 16:39,845581,SP400-IR-4,246.2,1450,246.2,1450,245,1,1
Auto sanding - 1,1,3/5/2022 5:15,845573,SP400-IR-4,249.2,1450,249.2,1450,245,1,1
Auto sanding - 1,2,3/5/2022 5:15,845573,SP400-IR-4,247.2,1450,247.2,1450,245,1,1
Auto sanding - 1,3,3/5/2022 5:15,845573,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,4,3/5/2022 5:15,845573,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,5,3/5/2022 5:15,845573,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,1,3/5/2022 8:28,845565,SP400-IR-4,246.9,1450,246.9,1450,245,1,1
Auto sanding - 1,2,3/5/2022 8:28,845565,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,3,3/5/2022 8:29,845565,SP400-IR-4,249.2,1450,249.2,1450,245,1,1
Auto sanding - 1,4,3/5/2022 8:29,845565,SP400-IR-4,245.9,1450,245.9,1450,245,1,1
Auto sanding - 1,5,3/5/2022 8:29,845565,SP400-IR-4,248.8,1450,248.8,1450,245,1,1
Auto sanding - 1,4,3/5/2022 20:28,845567,SP400-IR-4,247.9,1450,247.9,1450,245,1,1
Auto sanding - 1,5,3/5/2022 20:28,845567,SP400-IR-4,247.5,1450,247.5,1450,245,1,1
Auto sanding - 1,1,3/6/2022 0:05,845559,SP400-IR-4,249.8,1450,249.8,1450,245,1,1
Auto sanding - 1,2,3/6/2022 0:06,845559,SP400-IR-4,246.9,1450,246.9,1450,245,1,1
Auto sanding - 1,3,3/6/2022 0:06,845559,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,4,3/6/2022 0:07,845559,SP400-IR-4,249.7,1450,249.7,1450,245,1,1
Auto sanding - 1,5,3/6/2022 0:07,845559,SP400-IR-4,249.9,1450,249.9,1450,245,1,1
Auto sanding - 1,1,3/7/2022 2:29,848074,SP400-IR-4,248.8,1450,248.8,1450,245,1,1
Auto sanding - 1,2,3/7/2022 2:29,848074,SP400-IR-4,246.9,1450,246.9,1450,245,1,1
Auto sanding - 1,3,3/7/2022 2:29,848074,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,4,3/7/2022 2:30,848074,SP400-IR-4,246.2,1450,246.2,1450,245,1,1
Auto sanding - 1,5,3/7/2022 2:30,848074,SP400-IR-4,247.4,1450,247.4,1450,245,1,1
Auto sanding - 1,1,3/7/2022 12:45,845563,SP400-IR-4,248.2,1450,248.2,1450,245,1,1
Auto sanding - 1,2,3/7/2022 12:46,845563,SP400-IR-4,246.6,1450,246.6,1450,245,1,1
Auto sanding - 1,3,3/7/2022 12:47,845563,SP400-IR-4,248,1450,248,1450,245,1,1
Auto sanding - 1,4,3/7/2022 12:47,845563,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,5,3/7/2022 12:47,845563,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,1,3/7/2022 14:48,848904,SP400-IR-4,246.7,1450,246.7,1450,245,1,1
Auto sanding - 1,2,3/7/2022 14:49,848904,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,3,3/7/2022 14:49,848904,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,4,3/7/2022 14:49,848904,SP400-IR-4,247.1,1450,247.1,1450,245,1,1
Auto sanding - 1,5,3/7/2022 14:49,848904,SP400-IR-4,246.8,1450,246.8,1450,245,1,1
Auto sanding - 1,1,3/7/2022 15:06,848885,SP400-IR-4,248.9,1450,248.9,1450,245,1,1
Auto sanding - 1,2,3/7/2022 15:08,848885,SP400-IR-4,248.6,1450,248.6,1450,245,1,1
Auto sanding - 1,3,3/7/2022 15:09,848885,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,4,3/7/2022 15:11,848885,SP400-IR-4,250.2,1450,250.2,1450,245,1,1
Auto sanding - 1,5,3/7/2022 15:11,848885,SP400-IR-4,247.4,1450,247.4,1450,245,1,1
Auto sanding - 1,1,3/7/2022 15:13,848885,SP400-IR-4,249.7,1450,249.7,1450,245,1,1
Auto sanding - 1,2,3/7/2022 15:14,848885,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,3,3/7/2022 15:14,848885,SP400-IR-4,250.1,1450,250.1,1450,245,1,1
Auto sanding - 1,4,3/7/2022 15:14,848885,SP400-IR-4,247.6,1450,247.6,1450,245,1,1
Auto sanding - 1,5,3/7/2022 15:15,848885,SP400-IR-4,248.2,1450,248.2,1450,245,1,1
Auto sanding - 1,1,3/7/2022 15:15,848885,SP400-IR-4,248.6,1450,248.6,1450,245,1,1
Auto sanding - 1,2,3/7/2022 15:16,848885,SP400-IR-4,246.7,1450,246.7,1450,245,1,1
