Station, Shaft Number, Date-Time, WorkOrder, Part, Freq. 01 - Reading,Motor-Sanding, Freq. 02 - Reading,Motor-Polishing,Freq-Target,Formular -G,Formular -PO
Auto sanding - 1,3,3/7/2022 15:16,848885,SP400-IR-4,247.9,1450,247.9,1450,245,1,1
Auto sanding - 1,4,3/7/2022 15:17,848885,SP400-IR-4,246.5,1450,246.5,1450,245,1,1
Auto sanding - 1,5,3/7/2022 15:18,848885,SP400-IR-4,249.9,1450,249.9,1450,245,1,1
Auto sanding - 1,1,3/14/2022 23:56,852592,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,2,3/14/2022 23:56,852592,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,3,3/14/2022 23:57,852592,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,1,3/22/2022 19:47,856342,SP400-IR-4,246.4,1450,246.4,1450,245,1,1
Auto sanding - 1,2,3/22/2022 19:48,856342,SP400-IR-4,246.1,1450,246.1,1450,245,1,1
Auto sanding - 1,3,3/22/2022 19:48,856342,SP400-IR-4,246.7,1450,246.7,1450,245,1,1
Auto sanding - 1,4,3/22/2022 19:48,856342,SP400-IR-4,249,1450,249,1450,245,1,1
Auto sanding - 1,5,3/22/2022 19:48,856342,SP400-IR-4,249.6,1450,249.6,1450,245,1,1
Auto sanding - 1,1,3/22/2022 19:49,856342,SP400-IR-4,246.3,1450,246.3,1450,245,1,1
Auto sanding - 1,2,3/22/2022 19:49,856342,SP400-IR-4,248.9,1450,248.9,1450,245,1,1
Auto sanding - 1,3,3/22/2022 19:49,856342,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,4,3/22/2022 19:49,856342,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,5,3/22/2022 19:49,856342,SP400-IR-4,248.9,1450,248.9,1450,245,1,1
Auto sanding - 1,1,3/22/2022 19:51,856342,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,2,3/22/2022 19:51,856342,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,3,3/22/2022 19:51,856342,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,4,3/22/2022 19:51,856342,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,5,3/22/2022 19:51,856342,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,1,5/13/2022 9:07,902832,SP400-IR-4,249.4,1450,249.4,1450,245,1,1
Auto sanding - 1,2,5/13/2022 9:08,902832,SP400-IR-4,249.4,1450,249.4,1450,245,1,1
Auto sanding - 1,3,5/13/2022 9:08,902832,SP400-IR-4,250,1450,250,1450,245,1,1
Auto sanding - 1,4,5/13/2022 9:08,902832,SP400-IR-4,249.6,1450,249.6,1450,245,1,1
Auto sanding - 1,5,5/13/2022 9:09,902832,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,1,5/13/2022 9:37,902831,SP400-IR-4,245.6,1450,245.6,1450,245,1,1
Auto sanding - 1,2,5/13/2022 9:37,902831,SP400-IR-4,248.2,1450,248.2,1450,245,1,1
Auto sanding - 1,3,5/13/2022 9:38,902831,SP400-IR-4,248.8,1450,248.8,1450,245,1,1
Auto sanding - 1,4,5/13/2022 9:38,902831,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,5,5/13/2022 9:38,902831,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,1,5/13/2022 10:01,902814,SP400-IR-4,248.9,1450,248.9,1450,245,1,1
Auto sanding - 1,2,5/13/2022 10:01,902814,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,3,5/13/2022 10:01,902814,SP400-IR-4,247.5,1450,247.5,1450,245,1,1
Auto sanding - 1,4,5/13/2022 10:01,902814,SP400-IR-4,247.1,1450,247.1,1450,245,1,1
Auto sanding - 1,5,5/13/2022 10:01,902814,SP400-IR-4,247.5,1450,247.5,1450,245,1,1
Auto sanding - 1,1,5/13/2022 11:26,902833,SP400-IR-4,249.9,1450,249.9,1450,245,1,1
Auto sanding - 1,2,5/13/2022 11:27,902833,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,3,5/13/2022 11:27,902833,SP400-IR-4,250,1450,250,1450,245,1,1
Auto sanding - 1,4,5/13/2022 11:27,902833,SP400-IR-4,250.1,1450,250.1,1450,245,1,1
Auto sanding - 1,5,5/13/2022 11:27,902833,SP400-IR-4,250.3,1450,250.3,1450,245,1,1
Auto sanding - 1,1,5/13/2022 13:04,902821,SP400-IR-4,246.6,1450,246.6,1450,245,1,1
Auto sanding - 1,2,5/13/2022 13:04,902821,SP400-IR-4,246.6,1450,246.6,1450,245,1,1
Auto sanding - 1,3,5/13/2022 13:05,902821,SP400-IR-4,248.5,1450,248.5,1450,245,1,1
Auto sanding - 1,4,5/13/2022 13:05,902821,SP400-IR-4,250.2,1450,250.2,1450,245,1,1
Auto sanding - 1,1,5/13/2022 13:41,902824,SP400-IR-4,249.7,1450,249.7,1450,245,1,1
Auto sanding - 1,2,5/13/2022 13:42,902824,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,3,5/13/2022 13:43,902824,SP400-IR-4,248.8,1450,248.8,1450,245,1,1
Auto sanding - 1,4,5/13/2022 13:43,902824,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,5,5/13/2022 13:44,902824,SP400-IR-4,247.5,1450,247.5,1450,245,1,1
Auto sanding - 1,1,5/13/2022 18:36,902819,SP400-IR-4,246.6,1450,246.6,1450,245,1,1
Auto sanding - 1,2,5/13/2022 18:36,902819,SP400-IR-4,245.8,1450,245.8,1450,245,1,1
Auto sanding - 1,3,5/13/2022 18:37,902819,SP400-IR-4,247.1,1450,247.1,1450,245,1,1
Auto sanding - 1,4,5/13/2022 18:37,902819,SP400-IR-4,247,1450,247,1450,245,1,1
Auto sanding - 1,5,5/13/2022 18:37,902819,SP400-IR-4,246.3,1450,246.3,1450,245,1,1
Auto sanding - 1,1,5/13/2022 21:36,902834,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,2,5/13/2022 21:38,902834,SP400-IR-4,247.6,1450,247.6,1450,245,1,1
Auto sanding - 1,3,5/13/2022 21:38,902834,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,4,5/13/2022 21:38,902834,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,5,5/13/2022 21:38,902834,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,1,5/13/2022 23:07,902828,SP400-IR-4,249.8,1450,249.8,1450,245,1,1
Auto sanding - 1,2,5/13/2022 23:07,902828,SP400-IR-4,249.6,1450,249.6,1450,245,1,1
Auto sanding - 1,3,5/13/2022 23:08,902828,SP400-IR-4,247.9,1450,247.9,1450,245,1,1
Auto sanding - 1,4,5/13/2022 23:08,902828,SP400-IR-4,248,1450,248,1450,245,1,1
Auto sanding - 1,5,5/13/2022 23:09,902828,SP400-IR-4,250.4,1450,250.4,1450,245,1,1
Auto sanding - 1,1,5/14/2022 3:06,902826,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,2,5/14/2022 3:07,902826,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,3,5/14/2022 3:07,902826,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,4,5/14/2022 3:07,902826,SP400-IR-4,248.5,1450,248.5,1450,245,1,1
Auto sanding - 1,5,5/14/2022 3:08,902826,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,1,5/15/2022 12:10,905338,SP400-IR-4,245.7,1450,245.7,1450,245,1,1
Auto sanding - 1,2,5/15/2022 12:11,905338,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,3,5/15/2022 12:11,905338,SP400-IR-4,246.5,1450,246.5,1450,245,1,1
Auto sanding - 1,4,5/15/2022 12:12,905338,SP400-IR-4,247.4,1450,247.4,1450,245,1,1
Auto sanding - 1,5,5/15/2022 12:12,905338,SP400-IR-4,249,1450,249,1450,245,1,1
Auto sanding - 1,1,5/15/2022 16:07,904991,SP400-IR-4,246.2,1450,246.2,1450,245,1,1
Auto sanding - 1,2,5/15/2022 16:49,904987,SP400-IR-4,250.2,1450,250.2,1450,245,1,1
Auto sanding - 1,3,5/15/2022 16:49,904987,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,4,5/15/2022 16:50,904987,SP400-IR-4,250,1450,250,1450,245,1,1
Auto sanding - 1,5,5/15/2022 16:50,904987,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,2,5/15/2022 17:04,904991,SP400-IR-4,248.2,1450,248.2,1450,245,1,1
Auto sanding - 1,3,5/15/2022 17:05,904991,SP400-IR-4,248.6,1450,248.6,1450,245,1,1
Auto sanding - 1,4,5/15/2022 17:05,904991,SP400-IR-4,248,1450,248,1450,245,1,1
Auto sanding - 1,5,5/15/2022 17:06,904991,SP400-IR-4,246.7,1450,246.7,1450,245,1,1
Auto sanding - 1,5,5/15/2022 20:07,905006,SP400-IR-4,249.8,1450,249.8,1450,245,1,1
Auto sanding - 1,1,5/15/2022 20:09,905006,SP400-IR-4,248.5,1450,248.5,1450,245,1,1
Auto sanding - 1,2,5/15/2022 20:28,905010,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,3,5/15/2022 20:29,905010,SP400-IR-4,250.1,1450,250.1,1450,245,1,1
Auto sanding - 1,1,5/15/2022 23:32,905007,SP400-IR-4,249.9,1450,249.9,1450,245,1,1
Auto sanding - 1,2,5/15/2022 23:32,905007,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,3,5/15/2022 23:32,905007,SP400-IR-4,250.1,1450,250.1,1450,245,1,1
Auto sanding - 1,4,5/15/2022 23:32,905007,SP400-IR-4,247.6,1450,247.6,1450,245,1,1
Auto sanding - 1,5,5/15/2022 23:33,905007,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,1,5/15/2022 23:56,904994,SP400-IR-4,247.6,1450,247.6,1450,245,1,1
Auto sanding - 1,2,5/15/2022 23:56,904994,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,3,5/15/2022 23:56,904994,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,4,5/15/2022 23:56,904994,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,5,5/15/2022 23:57,904994,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,1,5/16/2022 2:57,905008,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,2,5/16/2022 2:57,905008,SP400-IR-4,248.8,1450,248.8,1450,245,1,1
Auto sanding - 1,3,5/16/2022 2:57,905008,SP400-IR-4,248.8,1450,248.8,1450,245,1,1
Auto sanding - 1,4,5/16/2022 2:57,905008,SP400-IR-4,248.8,1450,248.8,1450,245,1,1
Auto sanding - 1,5,5/16/2022 2:57,905008,SP400-IR-4,249,1450,249,1450,245,1,1
Auto sanding - 1,1,5/16/2022 5:20,905003,SP400-IR-4,250.4,1450,250.4,1450,245,1,1
Auto sanding - 1,2,5/16/2022 5:21,905003,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,3,5/16/2022 5:21,905003,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,4,5/16/2022 5:21,905003,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,5,5/16/2022 5:22,905003,SP400-IR-4,250.3,1450,250.3,1450,245,1,1
Auto sanding - 1,1,5/16/2022 6:03,905001,SP400-IR-4,247,1450,247,1450,245,1,1
Auto sanding - 1,2,5/16/2022 6:03,905001,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,3,5/16/2022 6:03,905001,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,4,5/16/2022 6:26,905001,SP400-IR-4,249.6,1450,249.6,1450,245,1,1
Auto sanding - 1,5,5/16/2022 6:27,905001,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,1,5/16/2022 7:35,904989,SP400-IR-4,248.8,1450,248.8,1450,245,1,1
Auto sanding - 1,2,5/16/2022 7:36,904989,SP400-IR-4,250.4,1450,250.4,1450,245,1,1
Auto sanding - 1,3,5/16/2022 7:36,904989,SP400-IR-4,249.6,1450,249.6,1450,245,1,1
Auto sanding - 1,4,5/16/2022 7:36,904989,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,5,5/16/2022 7:36,904989,SP400-IR-4,247.5,1450,247.5,1450,245,1,1
Auto sanding - 1,1,5/16/2022 9:13,905005,SP400-IR-4,247,1450,247,1450,245,1,1
Auto sanding - 1,2,5/16/2022 9:13,905005,SP400-IR-4,246.8,1450,246.8,1450,245,1,1
Auto sanding - 1,3,5/16/2022 9:14,905005,SP400-IR-4,247.3,1450,247.3,1450,245,1,1
Auto sanding - 1,4,5/16/2022 9:14,905005,SP400-IR-4,248.8,1450,248.8,1450,245,1,1
Auto sanding - 1,5,5/16/2022 9:14,905005,SP400-IR-4,246.7,1450,246.7,1450,245,1,1
Auto sanding - 1,1,5/16/2022 9:25,905004,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,2,5/16/2022 9:25,905004,SP400-IR-4,249.2,1450,249.2,1450,245,1,1
Auto sanding - 1,3,5/16/2022 9:25,905004,SP400-IR-4,246.7,1450,246.7,1450,245,1,1
Auto sanding - 1,4,5/16/2022 9:26,905004,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,5,5/16/2022 9:26,905004,SP400-IR-4,247.2,1450,247.2,1450,245,1,1
Auto sanding - 1,1,5/16/2022 9:43,904999,SP400-IR-4,246.9,1450,246.9,1450,245,1,1
Auto sanding - 1,2,5/16/2022 9:44,904999,SP400-IR-4,246.3,1450,246.3,1450,245,1,1
Auto sanding - 1,3,5/16/2022 9:46,904999,SP400-IR-4,245.9,1450,245.9,1450,245,1,1
Auto sanding - 1,4,5/16/2022 9:50,904999,SP400-IR-4,246.9,1450,246.9,1450,245,1,1
Auto sanding - 1,5,5/16/2022 9:50,904999,SP400-IR-4,245.7,1450,245.7,1450,245,1,1
Auto sanding - 1,1,5/16/2022 14:49,905009,SP400-IR-4,247.9,1450,247.9,1450,245,1,1
Auto sanding - 1,2,5/16/2022 14:50,905009,SP400-IR-4,247.1,1450,247.1,1450,245,1,1
Auto sanding - 1,3,5/16/2022 15:09,905009,SP400-IR-4,245.9,1450,245.9,1450,245,1,1
Auto sanding - 1,1,5/16/2022 23:00,906569,SP400-IR-4,249,1450,249,1450,245,1,1
Auto sanding - 1,2,5/16/2022 23:00,906569,SP400-IR-4,250.1,1450,250.1,1450,245,1,1
Auto sanding - 1,1,5/16/2022 23:10,906569,SP400-IR-4,245.8,1450,245.8,1450,245,1,1
Auto sanding - 1,2,5/16/2022 23:10,906569,SP400-IR-4,247.5,1450,247.5,1450,245,1,1
Auto sanding - 1,3,5/16/2022 23:10,906569,SP400-IR-4,250,1450,250,1450,245,1,1
Auto sanding - 1,4,5/16/2022 23:10,906569,SP400-IR-4,248.9,1450,248.9,1450,245,1,1
Auto sanding - 1,5,5/16/2022 23:10,906569,SP400-IR-4,247.4,1450,247.4,1450,245,1,1
Auto sanding - 1,1,5/17/2022 11:32,907194,SP400-IR-4,247.6,1450,247.6,1450,245,1,1
Auto sanding - 1,2,5/17/2022 11:33,907194,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,3,5/17/2022 11:33,907194,SP400-IR-4,247.6,1450,247.6,1450,245,1,1
Auto sanding - 1,4,5/17/2022 11:33,907194,SP400-IR-4,247.4,1450,247.4,1450,245,1,1
Auto sanding - 1,5,5/17/2022 11:33,907194,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,1,5/17/2022 19:11,907624,SP400-IR-4,250.4,1450,250.4,1450,245,1,1
Auto sanding - 1,2,5/17/2022 19:11,907624,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,3,5/17/2022 19:11,907624,SP400-IR-4,248.6,1450,248.6,1450,245,1,1
Auto sanding - 1,4,5/17/2022 19:11,907624,SP400-IR-4,247.9,1450,247.9,1450,245,1,1
Auto sanding - 1,5,5/17/2022 19:12,907624,SP400-IR-4,247.6,1450,247.6,1450,245,1,1
Auto sanding - 1,1,5/18/2022 0:24,904996,SP400-IR-4,248.2,1450,248.2,1450,245,1,1
Auto sanding - 1,2,5/18/2022 0:24,904996,SP400-IR-4,247.5,1450,247.5,1450,245,1,1
Auto sanding - 1,3,5/18/2022 0:24,904996,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,4,5/18/2022 0:25,904996,SP400-IR-4,248,1450,248,1450,245,1,1
Auto sanding - 1,5,5/18/2022 0:25,904996,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,1,5/19/2022 11:29,904996,SP400-IR-4,250.3,1450,250.3,1450,245,1,1
Auto sanding - 1,2,5/19/2022 11:31,904430,SP400-IR-4,249,1450,249,1450,245,1,1
Auto sanding - 1,3,5/19/2022 11:31,904430,SP400-IR-4,248.6,1450,248.6,1450,245,1,1
Auto sanding - 1,4,5/19/2022 11:32,904430,SP400-IR-4,249,1450,249,1450,245,1,1
Auto sanding - 1,5,5/19/2022 11:32,904430,SP400-IR-4,249.7,1450,249.7,1450,245,1,1
Auto sanding - 1,1,5/19/2022 11:32,904430,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,2,5/19/2022 11:32,904430,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,3,5/19/2022 11:33,904430,SP400-IR-4,248.8,1450,248.8,1450,245,1,1
Auto sanding - 1,4,5/19/2022 11:33,904430,SP400-IR-4,249.2,1450,249.2,1450,245,1,1
Auto sanding - 1,5,5/19/2022 11:33,904430,SP400-IR-4,250,1450,250,1450,245,1,1
Auto sanding - 1,1,5/19/2022 11:47,909387,SP400-IR-4,247.2,1450,247.2,1450,245,1,1
Auto sanding - 1,2,5/19/2022 11:47,909387,SP400-IR-4,247.1,1450,247.1,1450,245,1,1
Auto sanding - 1,3,5/19/2022 11:47,909387,SP400-IR-4,246.3,1450,246.3,1450,245,1,1
Auto sanding - 1,4,5/19/2022 11:47,909387,SP400-IR-4,246.6,1450,246.6,1450,245,1,1
Auto sanding - 1,5,5/19/2022 11:48,909387,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,1,5/20/2022 12:46,910327,SP400-IR-4,246.2,1450,246.2,1450,245,1,1
Auto sanding - 1,2,5/20/2022 12:46,910327,SP400-IR-4,250.1,1450,250.1,1450,245,1,1
Auto sanding - 1,3,5/20/2022 12:46,910327,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,4,5/20/2022 12:46,910327,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,5,5/20/2022 12:46,910327,SP400-IR-4,247.2,1450,247.2,1450,245,1,1
Auto sanding - 1,1,5/31/2022 7:56,909117,SP400-IR-4,250.3,1450,250.3,1450,245,1,1
Auto sanding - 1,2,5/31/2022 7:56,909117,SP400-IR-4,249.9,1450,249.9,1450,245,1,1
Auto sanding - 1,3,5/31/2022 7:57,909117,SP400-IR-4,249.8,1450,249.8,1450,245,1,1
Auto sanding - 1,4,5/31/2022 7:59,909117,SP400-IR-4,249.7,1450,249.7,1450,245,1,1
Auto sanding - 1,5,5/31/2022 7:59,909117,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,1,6/7/2022 13:18,923441,SP400-IR-4,250.2,1450,250.2,1450,245,1,1
Auto sanding - 1,2,6/7/2022 13:18,923441,SP400-IR-4,248,1450,248,1450,245,1,1
Auto sanding - 1,3,6/7/2022 13:19,923441,SP400-IR-4,248.6,1450,248.6,1450,245,1,1
Auto sanding - 1,1,6/8/2022 0:19,928158,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,2,6/8/2022 0:19,928158,SP400-IR-4,246.4,1450,246.4,1450,245,1,1
Auto sanding - 1,3,6/8/2022 0:19,928158,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,4,6/8/2022 0:20,928158,SP400-IR-4,247.3,1450,247.3,1450,245,1,1
Auto sanding - 1,5,6/8/2022 0:20,928158,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,3,6/8/2022 1:05,928142,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,4,6/8/2022 1:06,928142,SP400-IR-4,247.9,1450,247.9,1450,245,1,1
Auto sanding - 1,5,6/8/2022 1:06,928142,SP400-IR-4,247.4,1450,247.4,1450,245,1,1
Auto sanding - 1,1,6/8/2022 1:06,928142,SP400-IR-4,245.6,1450,245.6,1450,245,1,1
Auto sanding - 1,2,6/8/2022 1:06,928142,SP400-IR-4,246.9,1450,246.9,1450,245,1,1
Auto sanding - 1,3,6/8/2022 1:06,928142,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,4,6/8/2022 1:07,928142,SP400-IR-4,248.6,1450,248.6,1450,245,1,1
Auto sanding - 1,5,6/8/2022 1:07,928142,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,1,6/8/2022 2:46,928157,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,2,6/8/2022 2:46,928157,SP400-IR-4,247.2,1450,247.2,1450,245,1,1
Auto sanding - 1,3,6/8/2022 2:47,928157,SP400-IR-4,247.6,1450,247.6,1450,245,1,1
Auto sanding - 1,4,6/8/2022 2:47,928157,SP400-IR-4,247.6,1450,247.6,1450,245,1,1
Auto sanding - 1,5,6/8/2022 2:47,928157,SP400-IR-4,250,1450,250,1450,245,1,1
Auto sanding - 1,1,6/8/2022 3:02,928144,SP400-IR-4,249.4,1450,249.4,1450,245,1,1
Auto sanding - 1,2,6/8/2022 3:02,928144,SP400-IR-4,243.3,1450,243.3,1450,245,1,1
Auto sanding - 1,3,6/8/2022 3:02,928144,SP400-IR-4,246.4,1450,246.4,1450,245,1,1
Auto sanding - 1,4,6/8/2022 3:03,928144,SP400-IR-4,248,1450,248,1450,245,1,1
Auto sanding - 1,5,6/8/2022 3:03,928144,SP400-IR-4,247.3,1450,247.3,1450,245,1,1
Auto sanding - 1,1,6/8/2022 4:50,928165,SP400-IR-4,248,1450,248,1450,245,1,1
Auto sanding - 1,2,6/8/2022 4:51,928165,SP400-IR-4,248.2,1450,248.2,1450,245,1,1
Auto sanding - 1,3,6/8/2022 4:51,928165,SP400-IR-4,250.1,1450,250.1,1450,245,1,1
Auto sanding - 1,4,6/8/2022 4:51,928165,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,5,6/8/2022 4:52,928165,SP400-IR-4,249.7,1450,249.7,1450,245,1,1
Auto sanding - 1,1,6/8/2022 5:13,928167,SP400-IR-4,247.4,1450,247.4,1450,245,1,1
Auto sanding - 1,2,6/8/2022 5:13,928167,SP400-IR-4,247.3,1450,247.3,1450,245,1,1
Auto sanding - 1,3,6/8/2022 5:13,928167,SP400-IR-4,247.2,1450,247.2,1450,245,1,1
Auto sanding - 1,4,6/8/2022 5:13,928167,SP400-IR-4,247.2,1450,247.2,1450,245,1,1
Auto sanding - 1,5,6/8/2022 5:14,928167,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,1,6/8/2022 5:17,928167,SP400-IR-4,249.2,1450,249.2,1450,245,1,1
Auto sanding - 1,2,6/8/2022 5:18,928167,SP400-IR-4,247.3,1450,247.3,1450,245,1,1
Auto sanding - 1,3,6/8/2022 5:19,928167,SP400-IR-4,247.9,1450,247.9,1450,245,1,1
Auto sanding - 1,4,6/8/2022 5:20,928167,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,5,6/8/2022 5:20,928167,SP400-IR-4,247.1,1450,247.1,1450,245,1,1
Auto sanding - 1,1,6/8/2022 6:06,928166,SP400-IR-4,248,1450,248,1450,245,1,1
Auto sanding - 1,2,6/8/2022 6:06,928166,SP400-IR-4,248.2,1450,248.2,1450,245,1,1
Auto sanding - 1,3,6/8/2022 6:07,928166,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,4,6/8/2022 6:07,928166,SP400-IR-4,247.3,1450,247.3,1450,245,1,1
Auto sanding - 1,5,6/8/2022 6:08,928166,SP400-IR-4,247.3,1450,247.3,1450,245,1,1
Auto sanding - 1,1,6/8/2022 11:22,928160,SP400-IR-4,248.8,1450,248.8,1450,245,1,1
Auto sanding - 1,2,6/8/2022 11:22,928160,SP400-IR-4,249.2,1450,249.2,1450,245,1,1
Auto sanding - 1,3,6/8/2022 11:23,928160,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,4,6/8/2022 11:24,928160,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,5,6/8/2022 11:24,928160,SP400-IR-4,246.8,1450,246.8,1450,245,1,1
